task,task_name,D,ep,T,nnz,nneg,n_multiflip,max_k,dropped,term_last,trunc_any,phi0,phi0_count,valid
48,canning_food,10.0,9606,22841,15,7,0,1,2,True,False,0.6999999955296516,6.999999955296516,True
48,canning_food,10.0,9607,16085,14,5,0,1,1,True,False,0.4999999925494194,4.999999925494194,True
48,canning_food,10.0,9608,18465,15,7,0,1,2,True,False,0.6999999955296516,6.999999955296516,True
48,canning_food,10.0,9609,38589,17,8,0,1,3,True,False,0.5999999940395355,5.999999940395355,True
48,canning_food,10.0,9610,30247,15,7,0,1,2,True,False,0.6999999955296516,6.999999955296516,True
48,canning_food,10.0,9611,33229,16,8,0,1,3,True,False,0.6999999955296516,6.999999955296516,True
48,canning_food,10.0,9612,19426,12,5,0,1,2,True,False,0.5999999940395355,5.999999940395355,True
48,canning_food,10.0,9613,21863,14,6,0,1,1,True,False,0.6999999955296516,6.999999955296516,True
48,canning_food,10.0,9614,31790,14,7,0,1,3,True,False,0.6999999955296516,6.999999955296516,True
48,canning_food,10.0,9615,17239,15,6,0,1,1,True,False,0.5999999940395355,5.999999940395355,True
48,canning_food,10.0,9616,33381,14,7,0,1,3,True,False,0.6999999955296516,6.999999955296516,True
48,canning_food,10.0,9617,16765,16,7,0,1,1,True,False,0.6999999955296516,6.999999955296516,True
48,canning_food,10.0,9618,34523,13,6,0,1,3,True,False,0.5999999940395355,5.999999940395355,True
48,canning_food,10.0,9619,16217,14,5,0,1,0,True,False,0.5999999940395355,5.999999940395355,True
48,canning_food,10.0,9620,31821,18,9,0,1,3,True,False,0.6999999955296516,6.999999955296516,True
48,canning_food,10.0,9621,20655,14,6,0,1,2,True,False,0.5999999940395355,5.999999940395355,True
48,canning_food,10.0,9622,34734,13,5,0,1,2,True,False,0.4999999925494194,4.999999925494194,True
48,canning_food,10.0,9623,15763,14,6,0,1,2,True,False,0.5999999940395355,5.999999940395355,True
48,canning_food,10.0,9624,16656,16,9,0,1,5,True,False,0.6999999955296516,6.999999955296516,True
48,canning_food,10.0,9625,26207,14,6,0,1,2,True,False,0.5999999940395355,5.999999940395355,True
48,canning_food,10.0,9626,18864,13,6,0,1,2,True,False,0.6999999955296516,6.999999955296516,False
48,canning_food,10.0,9627,31767,20,10,0,1,3,True,False,0.6999999955296516,6.999999955296516,False
48,canning_food,10.0,9628,16796,13,5,0,1,2,True,False,0.4999999925494194,4.999999925494194,True
48,canning_food,10.0,9629,33510,24,12,0,1,3,True,False,0.6999999955296516,6.999999955296516,True
48,canning_food,10.0,9630,34085,17,8,0,1,3,True,False,0.5999999940395355,5.999999940395355,True
48,canning_food,10.0,9631,21276,12,5,0,1,2,True,False,0.5999999940395355,5.999999940395355,True
48,canning_food,10.0,9632,24243,14,7,0,1,3,True,False,0.6999999955296516,6.999999955296516,True
48,canning_food,10.0,9633,18802,17,9,0,1,4,True,False,0.6999999955296516,6.999999955296516,True
48,canning_food,10.0,9634,32888,12,5,0,1,2,True,False,0.5999999940395355,5.999999940395355,True
48,canning_food,10.0,9635,28444,14,6,0,1,1,True,False,0.6999999955296516,6.999999955296516,True
48,canning_food,10.0,9636,18020,16,8,0,1,3,True,False,0.6999999955296516,6.999999955296516,True
48,canning_food,10.0,9637,17691,15,8,0,1,4,True,False,0.6999999955296516,6.999999955296516,True
48,canning_food,10.0,9638,19240,15,7,0,1,3,True,False,0.5999999940395355,5.999999940395355,True
48,canning_food,10.0,9639,23375,16,8,0,1,3,True,False,0.6999999955296516,6.999999955296516,True
48,canning_food,10.0,9640,28131,12,5,0,1,2,True,False,0.5999999940395355,5.999999940395355,True
48,canning_food,10.0,9641,26261,14,7,0,1,2,True,False,0.7999999970197678,7.999999970197678,False
48,canning_food,10.0,9642,25131,17,8,0,1,3,True,False,0.5999999940395355,5.999999940395355,True
49,make_pizza,2.0,9800,15663,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9801,17813,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9802,13594,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9803,24532,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9804,24805,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9805,12611,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9806,14727,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9807,12708,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9808,13447,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9809,17246,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9810,23190,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9811,23710,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9812,23437,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9813,12058,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9814,23551,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9815,12010,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9816,23960,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9817,14965,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9818,10867,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9819,14528,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9820,23323,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9821,14038,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9822,22976,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9823,13182,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9824,25754,3,1,1,2,1,True,False,0.0,0.0,True
49,make_pizza,2.0,9825,13295,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9826,26408,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9827,24378,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9828,24485,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9829,23892,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9830,22920,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9831,12600,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9832,23391,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9833,24737,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9834,22950,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9835,12554,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9836,13476,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9837,12296,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9838,22876,4,1,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9839,25221,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9840,25947,7,3,1,2,1,True,False,0.0,0.0,True
49,make_pizza,2.0,9841,14152,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9842,24496,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9843,23955,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9844,12478,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9845,11843,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9846,24229,4,1,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9847,13079,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9848,21946,3,1,1,2,1,True,False,0.0,0.0,True
49,make_pizza,2.0,9849,25088,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9850,26054,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9851,12565,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9852,12794,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9853,26576,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9854,24968,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9855,24834,5,2,1,2,1,True,False,0.0,0.0,True
49,make_pizza,2.0,9856,12516,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9857,24324,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9858,24828,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9859,12849,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9860,22779,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9861,13623,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9862,24536,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9863,11507,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9864,26014,6,2,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9865,13459,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9866,23391,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9867,12476,4,1,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9868,14191,3,1,1,2,1,True,False,0.0,0.0,True
49,make_pizza,2.0,9869,15168,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9870,15427,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9871,15044,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9872,15157,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9873,14904,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9874,15620,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9875,14851,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9876,15085,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9877,23039,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9878,14528,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9879,27860,3,1,1,2,1,True,False,0.0,0.0,True
49,make_pizza,2.0,9880,23784,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9881,25133,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9882,24094,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9883,22797,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9884,13135,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9885,12238,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9886,23421,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9887,12622,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9888,16523,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9889,12883,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9890,13834,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9891,14880,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9892,14080,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9893,13321,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9894,13696,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9895,17100,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9896,14464,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9897,13175,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9898,13442,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9899,13855,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9900,14207,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9901,14548,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9902,14998,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9903,14173,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9904,14150,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9905,16684,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9906,12229,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9907,13253,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9908,16418,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9909,15548,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9910,12932,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9911,13628,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9912,13391,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9913,12531,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9914,21016,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9915,11625,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9916,21473,3,1,1,2,1,True,False,0.0,0.0,True
49,make_pizza,2.0,9917,12372,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9918,13539,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9919,22320,3,1,1,2,1,True,False,0.0,0.0,True
49,make_pizza,2.0,9920,13454,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9921,14125,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9922,17573,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9923,22636,4,1,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9924,16149,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9925,22131,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9926,22178,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9927,22376,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9928,11936,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9929,11871,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9930,21446,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9931,22935,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9932,21067,2,0,0,1,0,True,False,0.0,0.0,True
49,make_pizza,2.0,9933,22917,2,0,0,1,0,True,False,0.0,0.0,True
50,freeze_fruit,4.0,10000,10149,6,2,0,1,0,True,False,0.5,2.0,True
50,freeze_fruit,4.0,10001,14929,5,1,0,1,0,True,False,0.25,1.0,True
50,freeze_fruit,4.0,10002,12502,7,2,0,1,0,True,False,0.25,1.0,False
50,freeze_fruit,4.0,10003,13960,7,1,0,1,0,True,False,-0.25,-1.0,False
50,freeze_fruit,4.0,10004,11449,6,1,0,1,0,True,False,0.0,0.0,True
50,freeze_fruit,4.0,10005,13463,6,2,0,1,1,True,False,0.25,1.0,True
50,freeze_fruit,4.0,10006,11489,5,1,0,1,0,True,False,0.25,1.0,True
50,freeze_fruit,4.0,10007,9346,5,1,0,1,0,True,False,0.25,1.0,True
50,freeze_fruit,4.0,10008,11704,5,1,0,1,0,True,False,0.25,1.0,True
50,freeze_fruit,4.0,10009,12522,9,3,0,1,0,True,False,0.25,1.0,False
50,freeze_fruit,4.0,10010,11822,8,3,0,1,1,True,False,0.25,1.0,True
50,freeze_fruit,4.0,10011,11853,5,1,0,1,0,True,False,0.25,1.0,True
50,freeze_fruit,4.0,10012,11949,5,1,0,1,0,True,False,0.25,1.0,True
50,freeze_fruit,4.0,10013,12390,5,1,0,1,0,True,False,0.25,1.0,True
50,freeze_fruit,4.0,10014,14351,8,2,0,1,0,True,False,0.0,0.0,True
50,freeze_fruit,4.0,10015,9091,6,1,0,1,0,True,False,0.0,0.0,True
50,freeze_fruit,4.0,10016,12220,10,4,0,1,1,True,False,0.25,1.0,False
50,freeze_fruit,4.0,10017,12885,6,1,0,1,0,True,False,0.0,0.0,True
50,freeze_fruit,4.0,10018,12572,8,3,0,1,0,True,False,0.5,2.0,True
50,freeze_fruit,4.0,10019,13166,13,6,0,1,1,True,False,0.5,2.0,False
50,freeze_fruit,4.0,10020,12613,7,2,0,1,0,True,False,0.25,1.0,False
50,freeze_fruit,4.0,10021,12872,6,2,0,1,0,True,False,0.5,2.0,False
50,freeze_fruit,4.0,10022,11711,5,1,0,1,0,True,False,0.25,1.0,True
50,freeze_fruit,4.0,10023,11844,8,3,0,1,1,True,False,0.25,1.0,True
50,freeze_fruit,4.0,10024,10746,5,1,0,1,0,True,False,0.25,1.0,True
50,freeze_fruit,4.0,10025,15576,8,3,0,1,1,True,False,0.25,1.0,True
50,freeze_fruit,4.0,10026,11473,7,3,0,1,1,True,False,0.5,2.0,True
50,freeze_fruit,4.0,10027,12056,7,2,0,1,1,True,False,0.0,0.0,True
50,freeze_fruit,4.0,10028,11948,5,1,0,1,0,True,False,0.25,1.0,True
50,freeze_fruit,4.0,10029,12146,9,3,0,1,0,True,False,0.25,1.0,False
50,freeze_fruit,4.0,10030,10379,6,1,1,2,0,True,False,-0.25,-1.0,False
50,freeze_fruit,4.0,10031,10570,5,1,0,1,0,True,False,0.25,1.0,True
50,freeze_fruit,4.0,10032,11664,5,1,0,1,0,True,False,0.25,1.0,True
50,freeze_fruit,4.0,10033,10273,6,2,0,1,0,True,False,0.5,2.0,True
50,freeze_fruit,4.0,10034,14570,10,3,0,1,0,True,False,0.0,0.0,True
50,freeze_fruit,4.0,10035,10022,8,2,0,1,0,True,False,0.0,0.0,True
50,freeze_fruit,4.0,10036,15228,6,2,0,1,0,True,False,0.5,2.0,False
50,freeze_fruit,4.0,10037,11196,8,2,0,1,0,True,False,0.0,0.0,True
50,freeze_fruit,4.0,10038,11182,5,1,0,1,0,True,False,0.25,1.0,True
50,freeze_fruit,4.0,10039,11432,6,2,0,1,0,True,False,0.5,2.0,True
50,freeze_fruit,4.0,10040,11741,6,2,0,1,0,True,False,0.5,2.0,False
50,freeze_fruit,4.0,10041,16290,8,2,1,2,0,True,False,-0.25,-1.0,False
50,freeze_fruit,4.0,10042,14762,5,1,0,1,0,True,False,0.25,1.0,True
50,freeze_fruit,4.0,10043,12814,7,3,0,1,0,True,False,0.75,3.0,False
50,freeze_fruit,4.0,10044,9732,5,1,0,1,0,True,False,0.25,1.0,True
50,freeze_fruit,4.0,10045,17605,7,2,0,1,0,True,False,0.25,1.0,True
50,freeze_fruit,4.0,10046,17220,8,2,0,1,0,True,False,0.0,0.0,True
50,freeze_fruit,4.0,10047,11025,5,1,0,1,0,True,False,0.25,1.0,True
50,freeze_fruit,4.0,10048,11720,6,2,0,1,0,True,False,0.5,2.0,True
50,freeze_fruit,4.0,10049,13804,7,2,0,1,0,True,False,0.25,1.0,True
50,freeze_fruit,4.0,10050,13337,9,4,0,1,1,True,False,0.5,2.0,True
50,freeze_fruit,4.0,10051,10198,6,2,0,1,0,True,False,0.5,2.0,False
50,freeze_fruit,4.0,10052,10117,7,3,0,1,1,True,False,0.5,2.0,True
50,freeze_fruit,4.0,10053,14131,5,1,0,1,0,True,False,0.25,1.0,True
50,freeze_fruit,4.0,10054,16311,9,4,0,1,1,True,False,0.5,2.0,False
50,freeze_fruit,4.0,10055,13398,5,1,0,1,0,True,False,0.25,1.0,True
51,cook_a_brisket,3.0,10200,7524,13,6,0,1,1,True,False,0.3333333134651184,0.9999999403953552,True
51,cook_a_brisket,3.0,10201,8175,5,2,0,1,1,True,False,0.3333333134651184,0.9999999403953552,True
51,cook_a_brisket,3.0,10202,5422,4,1,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10203,6005,4,1,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10204,8418,5,2,0,1,2,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10205,6751,6,3,0,1,2,True,False,0.3333333134651184,0.9999999403953552,True
51,cook_a_brisket,3.0,10206,6219,6,2,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10207,8205,7,4,0,1,3,True,False,0.3333333134651184,0.9999999403953552,True
51,cook_a_brisket,3.0,10208,6668,8,3,0,1,0,True,False,0.3333333134651184,0.9999999403953552,False
51,cook_a_brisket,3.0,10209,10542,7,3,0,1,2,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10210,4975,4,1,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10211,6238,9,4,0,1,2,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10212,6607,4,1,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10213,6765,6,3,0,1,2,True,False,0.3333333134651184,0.9999999403953552,True
51,cook_a_brisket,3.0,10214,6440,5,2,0,1,1,True,False,0.3333333134651184,0.9999999403953552,True
51,cook_a_brisket,3.0,10215,5673,5,2,0,1,1,True,False,0.3333333134651184,0.9999999403953552,True
51,cook_a_brisket,3.0,10216,8464,7,3,0,1,2,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10217,9387,7,3,0,1,1,True,False,0.3333333134651184,0.9999999403953552,True
51,cook_a_brisket,3.0,10218,7452,4,1,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10219,9570,5,2,0,1,2,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10220,4837,6,3,0,1,2,True,False,0.3333333134651184,0.9999999403953552,False
51,cook_a_brisket,3.0,10221,6015,6,2,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10222,6547,5,2,0,1,1,True,False,0.3333333134651184,0.9999999403953552,True
51,cook_a_brisket,3.0,10223,10356,11,6,0,1,2,True,False,0.6666666567325592,1.9999999701976776,False
51,cook_a_brisket,3.0,10224,8771,4,1,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10225,7794,6,3,0,1,1,True,False,0.6666666567325592,1.9999999701976776,False
51,cook_a_brisket,3.0,10226,8851,4,1,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10227,9741,10,4,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10228,8279,4,1,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10229,7136,5,2,0,1,1,True,False,0.3333333134651184,0.9999999403953552,False
51,cook_a_brisket,3.0,10230,5984,4,1,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10231,6283,4,1,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10232,5446,7,3,0,1,1,True,False,0.3333333134651184,0.9999999403953552,False
51,cook_a_brisket,3.0,10233,7803,5,2,0,1,1,True,False,0.3333333134651184,0.9999999403953552,True
51,cook_a_brisket,3.0,10234,9676,4,1,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10235,8575,4,1,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10236,5817,4,1,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10237,9007,6,2,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10238,6220,8,3,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10239,6147,8,3,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10240,7814,8,3,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10241,8586,4,1,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10242,7122,8,4,0,1,2,True,False,0.3333333134651184,0.9999999403953552,True
51,cook_a_brisket,3.0,10243,8075,11,5,1,2,2,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10244,5176,6,3,0,1,2,True,False,0.3333333134651184,0.9999999403953552,False
51,cook_a_brisket,3.0,10245,6227,7,4,0,1,2,True,False,0.6666666567325592,1.9999999701976776,False
51,cook_a_brisket,3.0,10246,5373,5,2,0,1,1,True,False,0.3333333134651184,0.9999999403953552,True
51,cook_a_brisket,3.0,10247,4666,4,1,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10248,7391,4,1,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10249,6131,9,3,0,1,0,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10250,6338,5,2,0,1,1,True,False,0.3333333134651184,0.9999999403953552,True
51,cook_a_brisket,3.0,10251,6538,5,2,0,1,1,True,False,0.3333333134651184,0.9999999403953552,True
51,cook_a_brisket,3.0,10252,7273,4,1,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10253,7883,8,4,0,1,2,True,False,0.3333333134651184,0.9999999403953552,True
51,cook_a_brisket,3.0,10254,8069,4,1,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10255,8171,4,1,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10256,5185,4,1,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10257,6282,5,2,0,1,1,True,False,0.3333333134651184,0.9999999403953552,False
51,cook_a_brisket,3.0,10258,5380,8,5,0,1,3,True,False,0.6666666567325592,1.9999999701976776,False
51,cook_a_brisket,3.0,10259,9442,4,1,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10260,7849,11,5,0,1,1,True,False,0.3333333134651184,0.9999999403953552,False
51,cook_a_brisket,3.0,10261,5237,5,2,0,1,1,True,False,0.3333333134651184,0.9999999403953552,True
51,cook_a_brisket,3.0,10262,8855,9,4,0,1,2,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10263,9758,4,1,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10264,6088,4,1,0,1,1,True,False,0.0,0.0,True
51,cook_a_brisket,3.0,10265,4967,4,1,0,1,1,True,False,0.0,0.0,True
52,sorting_bottles_cans_and_paper,3.0,10400,9353,3,0,0,1,0,True,False,0.0,0.0,True
52,sorting_bottles_cans_and_paper,3.0,10401,8196,4,1,0,1,0,True,False,0.3333333134651184,0.9999999403953552,False
52,sorting_bottles_cans_and_paper,3.0,10402,9756,3,0,0,1,0,True,False,0.0,0.0,True
52,sorting_bottles_cans_and_paper,3.0,10403,10201,3,0,0,1,0,True,False,0.0,0.0,True
52,sorting_bottles_cans_and_paper,3.0,10404,9994,3,0,0,1,0,True,False,0.0,0.0,True
52,sorting_bottles_cans_and_paper,3.0,10405,11613,3,0,0,1,0,True,False,0.0,0.0,True
52,sorting_bottles_cans_and_paper,3.0,10406,14605,4,1,0,1,0,True,False,0.3333333134651184,0.9999999403953552,True
52,sorting_bottles_cans_and_paper,3.0,10407,6949,3,0,0,1,0,True,False,0.0,0.0,True
52,sorting_bottles_cans_and_paper,3.0,10408,10420,3,0,0,1,0,True,False,0.0,0.0,True
52,sorting_bottles_cans_and_paper,3.0,10409,10071,3,0,0,1,0,True,False,0.0,0.0,True
52,sorting_bottles_cans_and_paper,3.0,10410,11074,3,0,0,1,0,True,False,0.0,0.0,True
52,sorting_bottles_cans_and_paper,3.0,10411,11167,3,0,0,1,0,True,False,0.0,0.0,True
52,sorting_bottles_cans_and_paper,3.0,10412,10231,3,0,0,1,0,True,False,0.0,0.0,True
52,sorting_bottles_cans_and_paper,3.0,10413,10717,3,0,0,1,0,True,False,0.0,0.0,True
